payment_id,subscription_id,user_id,paid_at,amount,currency,payment_method,status,billing_period_start,billing_period_end
P001041,S00116,U0161,2024-07-20 04:00:00,19.99,USD,apple_pay,success,2024-07-20,2024-08-18
P001042,S00116,U0161,2024-08-19 22:00:00,19.99,USD,apple_pay,success,2024-08-19,2024-09-17
P001043,S00116,U0161,2024-09-18 09:00:00,19.99,USD,apple_pay,success,2024-09-18,2024-10-17
P001044,S00116,U0161,2024-10-18 14:00:00,19.99,USD,apple_pay,success,2024-10-18,2024-11-16
P001045,S00116,U0161,2024-11-17 05:00:00,19.99,USD,apple_pay,success,2024-11-17,2024-12-16
P001046,S00116,U0161,2024-12-17 04:00:00,19.99,USD,apple_pay,success,2024-12-17,2025-01-15
P001047,S00116,U0161,2025-01-16 00:00:00,19.99,USD,apple_pay,refunded,2025-01-16,2025-02-14
P001048,S00116,U0161,2025-02-15 08:00:00,19.99,USD,apple_pay,success,2025-02-15,2025-03-16
P001049,S00116,U0161,2025-03-17 15:00:00,19.99,USD,apple_pay,success,2025-03-17,2025-04-15
P001050,S00116,U0161,2025-04-16 17:00:00,19.99,USD,apple_pay,success,2025-04-16,2025-05-15
P001051,S00116,U0161,2025-05-16 19:00:00,19.99,USD,apple_pay,success,2025-05-16,2025-06-14
P001052,S00116,U0161,2025-06-15 07:00:00,19.99,USD,apple_pay,success,2025-06-15,2025-07-14
P001053,S00117,U0164,2024-03-22 21:00:00,9.99,USD,credit_card,success,2024-03-22,2024-04-20
P001054,S00117,U0164,2024-04-21 13:00:00,9.99,USD,credit_card,success,2024-04-21,2024-05-20
P001055,S00117,U0164,2024-05-21 19:00:00,9.99,USD,credit_card,success,2024-05-21,2024-06-19
P001056,S00117,U0164,2024-06-20 07:00:00,9.99,USD,credit_card,success,2024-06-20,2024-07-19
P001057,S00117,U0164,2024-07-20 08:00:00,9.99,USD,credit_card,success,2024-07-20,2024-08-18
P001058,S00117,U0164,2024-08-19 17:00:00,9.99,USD,credit_card,success,2024-08-19,2024-09-17
P001059,S00118,U0021,2024-11-20 06:00:00,9.99,USD,google_pay,success,2024-11-20,2024-12-19
P001060,S00118,U0021,2024-12-20 04:00:00,9.99,USD,google_pay,success,2024-12-20,2025-01-18
P001061,S00118,U0021,2025-01-19 11:00:00,9.99,USD,google_pay,success,2025-01-19,2025-02-17
P001062,S00118,U0021,2025-02-18 01:00:00,9.99,USD,google_pay,success,2025-02-18,2025-03-19
P001063,S00118,U0021,2025-03-20 19:00:00,9.99,USD,google_pay,success,2025-03-20,2025-04-18
P001064,S00118,U0021,2025-04-19 02:00:00,9.99,USD,google_pay,success,2025-04-19,2025-05-18
P001065,S00119,U0101,2021-11-24 13:00:00,9.99,USD,paypal,success,2021-11-24,2021-12-23
P001066,S00119,U0101,2021-12-24 05:00:00,9.99,USD,paypal,refunded,2021-12-24,2022-01-22
P001067,S00119,U0101,2022-01-23 19:00:00,9.99,USD,paypal,success,2022-01-23,2022-02-21
P001068,S00119,U0101,2022-02-22 22:00:00,9.99,USD,paypal,success,2022-02-22,2022-03-23
P001069,S00119,U0101,2022-03-24 17:00:00,9.99,USD,paypal,success,2022-03-24,2022-04-22
P001070,S00119,U0101,2022-04-23 14:00:00,9.99,USD,paypal,success,2022-04-23,2022-05-22
P001071,S00119,U0101,2022-05-23 11:00:00,9.99,USD,paypal,success,2022-05-23,2022-06-21
P001072,S00119,U0101,2022-06-22 02:00:00,9.99,USD,paypal,failed,2022-06-22,2022-07-21
P001073,S00119,U0101,2022-07-22 10:00:00,9.99,USD,paypal,success,2022-07-22,2022-08-20
P001074,S00119,U0101,2022-08-21 12:00:00,9.99,USD,paypal,success,2022-08-21,2022-09-19
P001075,S00119,U0101,2022-09-20 13:00:00,9.99,USD,paypal,success,2022-09-20,2022-10-19
P001076,S00121,U0080,2025-01-29 02:00:00,19.99,USD,credit_card,success,2025-01-29,2025-02-27
P001077,S00121,U0080,2025-02-28 04:00:00,19.99,USD,credit_card,success,2025-02-28,2025-03-29
P001078,S00121,U0080,2025-03-30 08:00:00,19.99,USD,credit_card,success,2025-03-30,2025-04-28
P001079,S00121,U0080,2025-04-29 13:00:00,19.99,USD,credit_card,success,2025-04-29,2025-05-28
P001080,S00121,U0080,2025-05-29 22:00:00,19.99,USD,credit_card,success,2025-05-29,2025-06-27
P001081,S00123,U0043,2024-05-05 01:00:00,9.99,USD,credit_card,success,2024-05-05,2024-06-03
P001082,S00123,U0043,2024-06-04 23:00:00,9.99,USD,credit_card,success,2024-06-04,2024-07-03
P001083,S00123,U0043,2024-07-04 16:00:00,9.99,USD,credit_card,refunded,2024-07-04,2024-08-02
P001084,S00123,U0043,2024-08-03 15:00:00,9.99,USD,credit_card,refunded,2024-08-03,2024-09-01
P001085,S00123,U0043,2024-09-02 19:00:00,9.99,USD,credit_card,success,2024-09-02,2024-10-01
P001086,S00123,U0043,2024-10-02 22:00:00,9.99,USD,credit_card,failed,2024-10-02,2024-10-31
P001087,S00123,U0043,2024-11-01 19:00:00,9.99,USD,credit_card,success,2024-11-01,2024-11-30
P001088,S00123,U0043,2024-12-01 08:00:00,9.99,USD,credit_card,success,2024-12-01,2024-12-30
P001089,S00123,U0043,2024-12-31 19:00:00,9.99,USD,credit_card,success,2024-12-31,2025-01-29
P001090,S00123,U0043,2025-01-30 04:00:00,9.99,USD,credit_card,success,2025-01-30,2025-02-28
P001091,S00124,U0110,2022-07-18 15:00:00,9.99,USD,credit_card,success,2022-07-18,2022-08-16
P001092,S00124,U0110,2022-08-17 20:00:00,9.99,USD,credit_card,success,2022-08-17,2022-09-15
P001093,S00124,U0110,2022-09-16 05:00:00,9.99,USD,credit_card,success,2022-09-16,2022-10-15
P001094,S00124,U0110,2022-10-16 07:00:00,9.99,USD,credit_card,success,2022-10-16,2022-11-14
P001095,S00124,U0110,2022-11-15 06:00:00,9.99,USD,credit_card,success,2022-11-15,2022-12-14
P001096,S00124,U0110,2022-12-15 00:00:00,9.99,USD,credit_card,success,2022-12-15,2023-01-13
P001097,S00124,U0110,2023-01-14 03:00:00,9.99,USD,credit_card,success,2023-01-14,2023-02-12
P001098,S00124,U0110,2023-02-13 06:00:00,9.99,USD,credit_card,success,2023-02-13,2023-03-14
P001099,S00124,U0110,2023-03-15 13:00:00,9.99,USD,credit_card,success,2023-03-15,2023-04-13
P001100,S00125,U0117,2024-07-04 10:00:00,9.99,USD,google_pay,success,2024-07-04,2024-08-02
P001101,S00125,U0117,2024-08-03 20:00:00,9.99,USD,google_pay,success,2024-08-03,2024-09-01
P001102,S00125,U0117,2024-09-02 20:00:00,9.99,USD,google_pay,success,2024-09-02,2024-10-01
P001103,S00125,U0117,2024-10-02 09:00:00,9.99,USD,google_pay,success,2024-10-02,2024-10-31
P001104,S00125,U0117,2024-11-01 02:00:00,9.99,USD,google_pay,success,2024-11-01,2024-11-30
P001105,S00125,U0117,2024-12-01 16:00:00,9.99,USD,google_pay,success,2024-12-01,2024-12-30
P001106,S00125,U0117,2024-12-31 00:00:00,9.99,USD,google_pay,success,2024-12-31,2025-01-29
P001107,S00125,U0117,2025-01-30 10:00:00,9.99,USD,google_pay,success,2025-01-30,2025-02-28
P001108,S00125,U0117,2025-03-01 23:00:00,9.99,USD,google_pay,success,2025-03-01,2025-03-30
P001109,S00125,U0117,2025-03-31 00:00:00,9.99,USD,google_pay,success,2025-03-31,2025-04-29
P001110,S00125,U0117,2025-04-30 06:00:00,9.99,USD,google_pay,success,2025-04-30,2025-05-29
P001111,S00125,U0117,2025-05-30 10:00:00,9.99,USD,google_pay,success,2025-05-30,2025-06-28
P001112,S00125,U0117,2025-06-29 15:00:00,9.99,USD,google_pay,failed,2025-06-29,2025-07-28
P001113,S00125,U0117,2025-07-29 01:00:00,9.99,USD,google_pay,failed,2025-07-29,2025-08-27
P001114,S00125,U0117,2025-08-28 15:00:00,9.99,USD,google_pay,success,2025-08-28,2025-09-26
P001115,S00125,U0117,2025-09-27 14:00:00,9.99,USD,google_pay,success,2025-09-27,2025-10-26
P001116,S00125,U0117,2025-10-27 17:00:00,9.99,USD,google_pay,success,2025-10-27,2025-11-25
P001117,S00125,U0117,2025-11-26 14:00:00,9.99,USD,google_pay,success,2025-11-26,2025-12-25
P001118,S00127,U0190,2021-08-05 13:00:00,9.99,USD,credit_card,success,2021-08-05,2021-09-03
P001119,S00128,U0094,2022-11-15 01:00:00,9.99,USD,google_pay,failed,2022-11-15,2022-12-14
P001120,S00128,U0094,2022-12-15 09:00:00,9.99,USD,google_pay,success,2022-12-15,2023-01-13
P001121,S00128,U0094,2023-01-14 21:00:00,9.99,USD,google_pay,success,2023-01-14,2023-02-12
P001122,S00128,U0094,2023-02-13 17:00:00,9.99,USD,google_pay,success,2023-02-13,2023-03-14
P001123,S00128,U0094,2023-03-15 18:00:00,9.99,USD,google_pay,success,2023-03-15,2023-04-13
P001124,S00128,U0094,2023-04-14 11:00:00,9.99,USD,google_pay,success,2023-04-14,2023-05-13
P001125,S00128,U0094,2023-05-14 04:00:00,9.99,USD,google_pay,success,2023-05-14,2023-06-12
P001126,S00129,U0058,2024-06-20 00:00:00,9.99,USD,bank_transfer,success,2024-06-20,2024-07-19
P001127,S00129,U0058,2024-07-20 12:00:00,9.99,USD,bank_transfer,success,2024-07-20,2024-08-18
P001128,S00129,U0058,2024-08-19 05:00:00,9.99,USD,bank_transfer,success,2024-08-19,2024-09-17
P001129,S00129,U0058,2024-09-18 12:00:00,9.99,USD,bank_transfer,success,2024-09-18,2024-10-17
P001130,S00129,U0058,2024-10-18 03:00:00,9.99,USD,bank_transfer,success,2024-10-18,2024-11-16
P001131,S00129,U0058,2024-11-17 09:00:00,9.99,USD,bank_transfer,success,2024-11-17,2024-12-16
P001132,S00129,U0058,2024-12-17 10:00:00,9.99,USD,bank_transfer,success,2024-12-17,2025-01-15
P001133,S00129,U0058,2025-01-16 08:00:00,9.99,USD,bank_transfer,success,2025-01-16,2025-02-14
P001134,S00129,U0058,2025-02-15 15:00:00,9.99,USD,bank_transfer,success,2025-02-15,2025-03-16
P001135,S00129,U0058,2025-03-17 11:00:00,9.99,USD,bank_transfer,success,2025-03-17,2025-04-15
P001136,S00129,U0058,2025-04-16 09:00:00,9.99,USD,bank_transfer,success,2025-04-16,2025-05-15
P001137,S00130,U0147,2024-11-05 09:00:00,9.99,USD,credit_card,success,2024-11-05,2024-12-04
P001138,S00130,U0147,2024-12-05 11:00:00,9.99,USD,credit_card,success,2024-12-05,2025-01-03
P001139,S00130,U0147,2025-01-04 06:00:00,9.99,USD,credit_card,success,2025-01-04,2025-02-02
P001140,S00130,U0147,2025-02-03 14:00:00,9.99,USD,credit_card,failed,2025-02-03,2025-03-04
P001141,S00130,U0147,2025-03-05 15:00:00,9.99,USD,credit_card,success,2025-03-05,2025-04-03
P001142,S00130,U0147,2025-04-04 04:00:00,9.99,USD,credit_card,failed,2025-04-04,2025-05-03
P001143,S00130,U0147,2025-05-04 15:00:00,9.99,USD,credit_card,success,2025-05-04,2025-06-02
P001144,S00130,U0147,2025-06-03 16:00:00,9.99,USD,credit_card,success,2025-06-03,2025-07-02
P001145,S00130,U0147,2025-07-03 10:00:00,9.99,USD,credit_card,success,2025-07-03,2025-08-01
P001146,S00130,U0147,2025-08-02 03:00:00,9.99,USD,credit_card,success,2025-08-02,2025-08-31
P001147,S00130,U0147,2025-09-01 16:00:00,9.99,USD,credit_card,success,2025-09-01,2025-09-30
P001148,S00130,U0147,2025-10-01 04:00:00,9.99,USD,credit_card,success,2025-10-01,2025-10-30
P001149,S00130,U0147,2025-10-31 01:00:00,9.99,USD,credit_card,success,2025-10-31,2025-11-29
P001150,S00130,U0147,2025-11-30 22:00:00,9.99,USD,credit_card,success,2025-11-30,2025-12-29
P001151,S00130,U0147,2025-12-30 03:00:00,9.99,USD,credit_card,success,2025-12-30,2026-01-28
P001152,S00130,U0147,2026-01-29 01:00:00,9.99,USD,credit_card,success,2026-01-29,2026-02-27
P001153,S00130,U0147,2026-02-28 19:00:00,9.99,USD,credit_card,success,2026-02-28,2026-03-29
P001154,S00130,U0147,2026-03-30 10:00:00,9.99,USD,credit_card,success,2026-03-30,2026-04-28
P001155,S00130,U0147,2026-04-29 01:00:00,9.99,USD,credit_card,success,2026-04-29,2026-05-28
P001156,S00130,U0147,2026-05-29 21:00:00,9.99,USD,credit_card,success,2026-05-29,2026-06-27
P001157,S00130,U0147,2026-06-28 00:00:00,9.99,USD,credit_card,success,2026-06-28,2026-07-27
P001158,S00130,U0147,2026-07-28 09:00:00,9.99,USD,credit_card,success,2026-07-28,2026-08-26
P001159,S00130,U0147,2026-08-27 06:00:00,9.99,USD,credit_card,success,2026-08-27,2026-09-25
P001160,S00131,U0058,2022-05-24 06:00:00,19.99,USD,apple_pay,success,2022-05-24,2022-06-22
P001161,S00131,U0058,2022-06-23 17:00:00,19.99,USD,apple_pay,success,2022-06-23,2022-07-22
P001162,S00131,U0058,2022-07-23 14:00:00,19.99,USD,apple_pay,success,2022-07-23,2022-08-21
P001163,S00131,U0058,2022-08-22 08:00:00,19.99,USD,apple_pay,success,2022-08-22,2022-09-20
P001164,S00131,U0058,2022-09-21 08:00:00,19.99,USD,apple_pay,success,2022-09-21,2022-10-20
P001165,S00131,U0058,2022-10-21 19:00:00,19.99,USD,apple_pay,success,2022-10-21,2022-11-19
P001166,S00131,U0058,2022-11-20 03:00:00,19.99,USD,apple_pay,success,2022-11-20,2022-12-19
P001167,S00131,U0058,2022-12-20 11:00:00,19.99,USD,apple_pay,success,2022-12-20,2023-01-18
P001168,S00131,U0058,2023-01-19 08:00:00,19.99,USD,apple_pay,success,2023-01-19,2023-02-17
P001169,S00131,U0058,2023-02-18 22:00:00,19.99,USD,apple_pay,success,2023-02-18,2023-03-19
P001170,S00131,U0058,2023-03-20 18:00:00,19.99,USD,apple_pay,success,2023-03-20,2023-04-18
P001171,S00131,U0058,2023-04-19 02:00:00,19.99,USD,apple_pay,success,2023-04-19,2023-05-18
P001172,S00131,U0058,2023-05-19 10:00:00,19.99,USD,apple_pay,success,2023-05-19,2023-06-17
P001173,S00131,U0058,2023-06-18 01:00:00,19.99,USD,apple_pay,success,2023-06-18,2023-07-17
P001174,S00132,U0199,2024-12-14 15:00:00,19.99,USD,apple_pay,success,2024-12-14,2025-01-12
P001175,S00132,U0199,2025-01-13 01:00:00,19.99,USD,apple_pay,failed,2025-01-13,2025-02-11
P001176,S00132,U0199,2025-02-12 01:00:00,19.99,USD,apple_pay,success,2025-02-12,2025-03-13
P001177,S00133,U0095,2024-01-11 12:00:00,9.99,USD,paypal,success,2024-01-11,2024-02-09
P001178,S00133,U0095,2024-02-10 19:00:00,9.99,USD,paypal,success,2024-02-10,2024-03-10
P001179,S00133,U0095,2024-03-11 20:00:00,9.99,USD,paypal,success,2024-03-11,2024-04-09
P001180,S00133,U0095,2024-04-10 22:00:00,9.99,USD,paypal,success,2024-04-10,2024-05-09
P001181,S00133,U0095,2024-05-10 11:00:00,9.99,USD,paypal,success,2024-05-10,2024-06-08
P001182,S00133,U0095,2024-06-09 06:00:00,9.99,USD,paypal,success,2024-06-09,2024-07-08
P001183,S00133,U0095,2024-07-09 21:00:00,9.99,USD,paypal,success,2024-07-09,2024-08-07
P001184,S00133,U0095,2024-08-08 02:00:00,9.99,USD,paypal,success,2024-08-08,2024-09-06
P001185,S00133,U0095,2024-09-07 14:00:00,9.99,USD,paypal,refunded,2024-09-07,2024-10-06
P001186,S00133,U0095,2024-10-07 02:00:00,9.99,USD,paypal,success,2024-10-07,2024-11-05
P001187,S00133,U0095,2024-11-06 22:00:00,9.99,USD,paypal,success,2024-11-06,2024-12-05
P001188,S00134,U0095,2023-08-20 14:00:00,9.99,USD,paypal,success,2023-08-20,2023-09-18
P001189,S00134,U0095,2023-09-19 20:00:00,9.99,USD,paypal,success,2023-09-19,2023-10-18
P001190,S00134,U0095,2023-10-19 14:00:00,9.99,USD,paypal,success,2023-10-19,2023-11-17
P001191,S00134,U0095,2023-11-18 07:00:00,9.99,USD,paypal,success,2023-11-18,2023-12-17
P001192,S00134,U0095,2023-12-18 19:00:00,9.99,USD,paypal,success,2023-12-18,2024-01-16
P001193,S00134,U0095,2024-01-17 11:00:00,9.99,USD,paypal,success,2024-01-17,2024-02-15
P001194,S00134,U0095,2024-02-16 22:00:00,9.99,USD,paypal,success,2024-02-16,2024-03-16
P001195,S00135,U0002,2024-05-13 10:00:00,19.99,USD,bank_transfer,failed,2024-05-13,2024-06-11
P001196,S00135,U0002,2024-06-12 10:00:00,19.99,USD,bank_transfer,success,2024-06-12,2024-07-11
P001197,S00135,U0002,2024-07-12 00:00:00,19.99,USD,bank_transfer,success,2024-07-12,2024-08-10
P001198,S00135,U0002,2024-08-11 03:00:00,19.99,USD,bank_transfer,success,2024-08-11,2024-09-09
P001199,S00135,U0002,2024-09-10 14:00:00,19.99,USD,bank_transfer,success,2024-09-10,2024-10-09
P001200,S00135,U0002,2024-10-10 09:00:00,19.99,USD,bank_transfer,success,2024-10-10,2024-11-08
P001201,S00135,U0002,2024-11-09 19:00:00,19.99,USD,bank_transfer,success,2024-11-09,2024-12-08
P001202,S00135,U0002,2024-12-09 16:00:00,19.99,USD,bank_transfer,success,2024-12-09,2025-01-07
P001203,S00137,U0027,2023-02-09 22:00:00,9.99,USD,credit_card,success,2023-02-09,2023-03-10
P001204,S00137,U0027,2023-03-11 10:00:00,9.99,USD,credit_card,success,2023-03-11,2023-04-09
P001205,S00137,U0027,2023-04-10 02:00:00,9.99,USD,credit_card,success,2023-04-10,2023-05-09
P001206,S00137,U0027,2023-05-10 17:00:00,9.99,USD,credit_card,success,2023-05-10,2023-06-08
P001207,S00137,U0027,2023-06-09 18:00:00,9.99,USD,credit_card,success,2023-06-09,2023-07-08
P001208,S00137,U0027,2023-07-09 19:00:00,9.99,USD,credit_card,success,2023-07-09,2023-08-07
P001209,S00137,U0027,2023-08-08 05:00:00,9.99,USD,credit_card,success,2023-08-08,2023-09-06
P001210,S00137,U0027,2023-09-07 12:00:00,9.99,USD,credit_card,refunded,2023-09-07,2023-10-06
P001211,S00137,U0027,2023-10-07 06:00:00,9.99,USD,credit_card,success,2023-10-07,2023-11-05
P001212,S00137,U0027,2023-11-06 18:00:00,9.99,USD,credit_card,success,2023-11-06,2023-12-05
P001213,S00137,U0027,2023-12-06 13:00:00,9.99,USD,credit_card,success,2023-12-06,2024-01-04
P001214,S00137,U0027,2024-01-05 10:00:00,9.99,USD,credit_card,success,2024-01-05,2024-02-03
P001215,S00137,U0027,2024-02-04 07:00:00,9.99,USD,credit_card,success,2024-02-04,2024-03-04
P001216,S00137,U0027,2024-03-05 21:00:00,9.99,USD,credit_card,success,2024-03-05,2024-04-03
P001217,S00137,U0027,2024-04-04 22:00:00,9.99,USD,credit_card,success,2024-04-04,2024-05-03
P001218,S00138,U0183,2022-05-04 15:00:00,9.99,USD,apple_pay,success,2022-05-04,2022-06-02
P001219,S00138,U0183,2022-06-03 19:00:00,9.99,USD,apple_pay,success,2022-06-03,2022-07-02
P001220,S00138,U0183,2022-07-03 17:00:00,9.99,USD,apple_pay,success,2022-07-03,2022-08-01
P001221,S00138,U0183,2022-08-02 14:00:00,9.99,USD,apple_pay,success,2022-08-02,2022-08-31
P001222,S00138,U0183,2022-09-01 12:00:00,9.99,USD,apple_pay,success,2022-09-01,2022-09-30
P001223,S00138,U0183,2022-10-01 03:00:00,9.99,USD,apple_pay,success,2022-10-01,2022-10-30
P001224,S00138,U0183,2022-10-31 19:00:00,9.99,USD,apple_pay,success,2022-10-31,2022-11-29
P001225,S00138,U0183,2022-11-30 12:00:00,9.99,USD,apple_pay,success,2022-11-30,2022-12-29
P001226,S00139,U0118,2023-04-18 20:00:00,19.99,USD,google_pay,success,2023-04-18,2023-05-17
P001227,S00139,U0118,2023-05-18 02:00:00,19.99,USD,google_pay,success,2023-05-18,2023-06-16
P001228,S00139,U0118,2023-06-17 04:00:00,19.99,USD,google_pay,success,2023-06-17,2023-07-16
P001229,S00139,U0118,2023-07-17 20:00:00,19.99,USD,google_pay,success,2023-07-17,2023-08-15
P001230,S00139,U0118,2023-08-16 04:00:00,19.99,USD,google_pay,success,2023-08-16,2023-09-14
P001231,S00139,U0118,2023-09-15 14:00:00,19.99,USD,google_pay,success,2023-09-15,2023-10-14
P001232,S00139,U0118,2023-10-15 12:00:00,19.99,USD,google_pay,success,2023-10-15,2023-11-13
P001233,S00139,U0118,2023-11-14 14:00:00,19.99,USD,google_pay,success,2023-11-14,2023-12-13
P001234,S00139,U0118,2023-12-14 21:00:00,19.99,USD,google_pay,success,2023-12-14,2024-01-12
P001235,S00139,U0118,2024-01-13 09:00:00,19.99,USD,google_pay,success,2024-01-13,2024-02-11
P001236,S00139,U0118,2024-02-12 21:00:00,19.99,USD,google_pay,success,2024-02-12,2024-03-12
P001237,S00139,U0118,2024-03-13 13:00:00,19.99,USD,google_pay,success,2024-03-13,2024-04-11
P001238,S00139,U0118,2024-04-12 11:00:00,19.99,USD,google_pay,success,2024-04-12,2024-05-11
P001239,S00139,U0118,2024-05-12 18:00:00,19.99,USD,google_pay,refunded,2024-05-12,2024-06-10
P001240,S00139,U0118,2024-06-11 16:00:00,19.99,USD,google_pay,success,2024-06-11,2024-07-10
P001241,S00139,U0118,2024-07-11 04:00:00,19.99,USD,google_pay,success,2024-07-11,2024-08-09
P001242,S00139,U0118,2024-08-10 01:00:00,19.99,USD,google_pay,success,2024-08-10,2024-09-08
P001243,S00139,U0118,2024-09-09 17:00:00,19.99,USD,google_pay,success,2024-09-09,2024-10-08
P001244,S00139,U0118,2024-10-09 00:00:00,19.99,USD,google_pay,refunded,2024-10-09,2024-11-07
P001245,S00139,U0118,2024-11-08 11:00:00,19.99,USD,google_pay,success,2024-11-08,2024-12-07
P001246,S00140,U0164,2021-03-10 09:00:00,19.99,USD,credit_card,success,2021-03-10,2021-04-08
P001247,S00140,U0164,2021-04-09 07:00:00,19.99,USD,credit_card,success,2021-04-09,2021-05-08
P001248,S00140,U0164,2021-05-09 18:00:00,19.99,USD,credit_card,success,2021-05-09,2021-06-07
P001249,S00140,U0164,2021-06-08 10:00:00,19.99,USD,credit_card,success,2021-06-08,2021-07-07
P001250,S00140,U0164,2021-07-08 12:00:00,19.99,USD,credit_card,success,2021-07-08,2021-08-06
P001251,S00140,U0164,2021-08-07 17:00:00,19.99,USD,credit_card,success,2021-08-07,2021-09-05
P001252,S00140,U0164,2021-09-06 05:00:00,19.99,USD,credit_card,success,2021-09-06,2021-10-05
P001253,S00140,U0164,2021-10-06 06:00:00,19.99,USD,credit_card,success,2021-10-06,2021-11-04
P001254,S00140,U0164,2021-11-05 11:00:00,19.99,USD,credit_card,success,2021-11-05,2021-12-04
P001255,S00140,U0164,2021-12-05 04:00:00,19.99,USD,credit_card,success,2021-12-05,2022-01-03
P001256,S00140,U0164,2022-01-04 21:00:00,19.99,USD,credit_card,success,2022-01-04,2022-02-02
P001257,S00140,U0164,2022-02-03 00:00:00,19.99,USD,credit_card,success,2022-02-03,2022-03-04
P001258,S00140,U0164,2022-03-05 00:00:00,19.99,USD,credit_card,success,2022-03-05,2022-04-03
P001259,S00140,U0164,2022-04-04 15:00:00,19.99,USD,credit_card,success,2022-04-04,2022-05-03
P001260,S00140,U0164,2022-05-04 04:00:00,19.99,USD,credit_card,success,2022-05-04,2022-06-02
P001261,S00140,U0164,2022-06-03 20:00:00,19.99,USD,credit_card,success,2022-06-03,2022-07-02
P001262,S00140,U0164,2022-07-03 14:00:00,19.99,USD,credit_card,success,2022-07-03,2022-08-01
P001263,S00140,U0164,2022-08-02 22:00:00,19.99,USD,credit_card,success,2022-08-02,2022-08-31
P001264,S00140,U0164,2022-09-01 13:00:00,19.99,USD,credit_card,success,2022-09-01,2022-09-30
P001265,S00140,U0164,2022-10-01 14:00:00,19.99,USD,credit_card,success,2022-10-01,2022-10-30
P001266,S00140,U0164,2022-10-31 17:00:00,19.99,USD,credit_card,success,2022-10-31,2022-11-29
P001267,S00141,U0170,2023-03-16 12:00:00,19.99,USD,bank_transfer,success,2023-03-16,2023-04-14
P001268,S00141,U0170,2023-04-15 05:00:00,19.99,USD,bank_transfer,success,2023-04-15,2023-05-14
P001269,S00141,U0170,2023-05-15 00:00:00,19.99,USD,bank_transfer,success,2023-05-15,2023-06-13
P001270,S00141,U0170,2023-06-14 23:00:00,19.99,USD,bank_transfer,success,2023-06-14,2023-07-13
P001271,S00141,U0170,2023-07-14 16:00:00,19.99,USD,bank_transfer,success,2023-07-14,2023-08-12
P001272,S00141,U0170,2023-08-13 17:00:00,19.99,USD,bank_transfer,success,2023-08-13,2023-09-11
P001273,S00141,U0170,2023-09-12 01:00:00,19.99,USD,bank_transfer,success,2023-09-12,2023-10-11
P001274,S00141,U0170,2023-10-12 18:00:00,19.99,USD,bank_transfer,refunded,2023-10-12,2023-11-10
P001275,S00141,U0170,2023-11-11 11:00:00,19.99,USD,bank_transfer,success,2023-11-11,2023-12-10
P001276,S00141,U0170,2023-12-11 15:00:00,19.99,USD,bank_transfer,success,2023-12-11,2024-01-09
P001277,S00142,U0180,2024-02-15 02:00:00,19.99,USD,bank_transfer,refunded,2024-02-15,2024-03-15
P001278,S00142,U0180,2024-03-16 23:00:00,19.99,USD,bank_transfer,success,2024-03-16,2024-04-14
P001279,S00142,U0180,2024-04-15 08:00:00,19.99,USD,bank_transfer,success,2024-04-15,2024-05-14
P001280,S00142,U0180,2024-05-15 02:00:00,19.99,USD,bank_transfer,success,2024-05-15,2024-06-13
P001281,S00142,U0180,2024-06-14 19:00:00,19.99,USD,bank_transfer,success,2024-06-14,2024-07-13
P001282,S00142,U0180,2024-07-14 15:00:00,19.99,USD,bank_transfer,success,2024-07-14,2024-08-12
P001283,S00142,U0180,2024-08-13 21:00:00,19.99,USD,bank_transfer,success,2024-08-13,2024-09-11
P001284,S00142,U0180,2024-09-12 02:00:00,19.99,USD,bank_transfer,refunded,2024-09-12,2024-10-11
P001285,S00142,U0180,2024-10-12 17:00:00,19.99,USD,bank_transfer,success,2024-10-12,2024-11-10
P001286,S00142,U0180,2024-11-11 09:00:00,19.99,USD,bank_transfer,success,2024-11-11,2024-12-10
P001287,S00142,U0180,2024-12-11 10:00:00,19.99,USD,bank_transfer,success,2024-12-11,2025-01-09
P001288,S00143,U0020,2024-11-12 00:00:00,19.99,USD,credit_card,success,2024-11-12,2024-12-11
P001289,S00143,U0020,2024-12-12 16:00:00,19.99,USD,credit_card,success,2024-12-12,2025-01-10
P001290,S00143,U0020,2025-01-11 18:00:00,19.99,USD,credit_card,failed,2025-01-11,2025-02-09
P001291,S00143,U0020,2025-02-10 13:00:00,19.99,USD,credit_card,success,2025-02-10,2025-03-11
P001292,S00143,U0020,2025-03-12 09:00:00,19.99,USD,credit_card,success,2025-03-12,2025-04-10
P001293,S00143,U0020,2025-04-11 01:00:00,19.99,USD,credit_card,success,2025-04-11,2025-05-10
P001294,S00143,U0020,2025-05-11 19:00:00,19.99,USD,credit_card,success,2025-05-11,2025-06-09
P001295,S00143,U0020,2025-06-10 23:00:00,19.99,USD,credit_card,success,2025-06-10,2025-07-09
P001296,S00143,U0020,2025-07-10 08:00:00,19.99,USD,credit_card,success,2025-07-10,2025-08-08
P001297,S00143,U0020,2025-08-09 15:00:00,19.99,USD,credit_card,success,2025-08-09,2025-09-07
P001298,S00143,U0020,2025-09-08 18:00:00,19.99,USD,credit_card,success,2025-09-08,2025-10-07
P001299,S00143,U0020,2025-10-08 09:00:00,19.99,USD,credit_card,success,2025-10-08,2025-11-06
P001300,S00143,U0020,2025-11-07 19:00:00,19.99,USD,credit_card,success,2025-11-07,2025-12-06
P001301,S00143,U0020,2025-12-07 15:00:00,19.99,USD,credit_card,success,2025-12-07,2026-01-05
